# Tallas																																																					
34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140
																																																					
# Frec_Tallas																																																					
0.15	0.21	0.27	0.35	0.44	0.53	0.62	0.7	0.77	0.83	0.87	0.91	0.93	0.95	0.97	0.98	0.98	0.99	0.99	0.99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1

# Wmed
19.58	22.78	26.3	30.13	34.29	38.79	43.64	48.86	54.44	60.41	66.77	73.53	80.7	88.29	96.31	104.77	113.68	123.05	132.88	143.19	153.98	165.26	177.05	189.34	202.16	215.5	229.37	243.79	258.76	274.29	290.39	307.07	324.33	342.18	360.62	379.68	399.35	419.65	440.57	462.14	484.35	507.21	530.73	554.92	579.78	605.33	631.57	658.5	686.14	714.49	743.56	773.36	803.89	835.15

# sigmaR    
0.6

# dts 
0.91 0.5    

# Loo_k_Lo_cv_M 	
119.85	0.139	50	0.1	0.282	

# h 
0.8

# hiper_estabilidad_q
1

# Sel_A50_rango 
5 1  

# nbloquesSel
1

# ybloquesSel
1960

# nbloquesq
1

# ybloquesq
1960

# Fase_q 
3

# Fase_hiperestabilidad
-3

# Fase_selectividad 
2  

# Opt_seldomo
-3

# Fase_Lo  
-2   

# Fase_cvLo
-4 

# Fase_F
2

# log_priorRo 
3.175

# opt_Ro
1

# Fase_desvRt
2

# Fase_No
1

# Fase_Fpbr 
 6 

# npbrs 
 2 

# Tasas_BDPR 
0.40 0.50

# nmf
4

# mF
1e-5	0.5    1.0     1.5

# nproy
10

# opt_FMRS
-1

# FMRS
0.1977
